Node ID,Latitude,Longitude,Properties
973091853,36.1354961,-115.1547930,0
973091855,36.1352699,-115.1584488,0
973091857,36.1352944,-115.1596223,0
973091858,36.1349942,-115.1592565,0
973091860,36.1351115,-115.1586874,0
973091862,36.1347972,-115.1586525,0
973091873,36.1349379,-115.1586525,0
973091875,36.1349333,-115.1594075,0
973091877,36.1361492,-115.1570903,0
973091879,36.1352006,-115.1597094,0
973091881,36.1354914,-115.1553888,0
973091883,36.1348113,-115.1584667,0
990065600,36.1366836,-115.1520427,0
990065602,36.1399805,-115.1523779,0
990065610,36.1239606,-115.1540355,0
990114243,36.1360749,-115.1511227,0
990114246,36.1360576,-115.1501624,0
990114247,36.1363002,-115.1501463,0
990114248,36.1363153,-115.1510395,0
990114250,36.1363435,-115.1511468,0
990114257,36.1363955,-115.1512434,0
990114261,36.1364626,-115.1513158,0
990114263,36.1374483,-115.1520346,0
990114264,36.1372706,-115.1523565,0
990114266,36.1365239,-115.1518160,0
990114274,36.1363738,-115.1517074,0
990114277,36.1362677,-115.1516457,0
990114278,36.1361550,-115.1516215,0
990114279,36.1360381,-115.1516832,0
990114280,36.1358474,-115.1518227,0
990114282,36.1357175,-115.1515706,0
990114283,36.1359406,-115.1514016,0
990114284,36.1360294,-115.1513185,0
990114287,36.1360684,-115.1512219,0
990114298,36.1364778,-115.1519139,0
990114301,36.1362309,-115.1517262,0
990114303,36.1362504,-115.1520856,0
990114307,36.1363912,-115.1521794,0
990114311,36.1364042,-115.1522411,0
990114317,36.1364518,-115.1523162,0
990114322,36.1371082,-115.1527025,0
990177556,36.1275860,-115.1542826,0
993706163,36.1220440,-115.1545162,0
1091053920,36.1287167,-115.1624463,0
1091053923,36.1251276,-115.1637787,0
1091053926,36.1231895,-115.1638626,0
1091053950,36.1285106,-115.1629920,0
1091053952,36.1292949,-115.1599304,0
1091053958,36.1235248,-115.1638711,0
1091053966,36.1281042,-115.1632471,0
1091053974,36.1242517,-115.1640409,0
1091053977,36.1292720,-115.1563160,0
1092535856,36.1283870,-115.1472384,0
1092535859,36.1283869,-115.1470943,0
1092535862,36.1306689,-115.1523604,0
1092535876,36.1282186,-115.1486685,0
1092535879,36.1282198,-115.1482550,0
1092535882,36.1292561,-115.1503289,0
1092535885,36.1297663,-115.1509078,0
1092535893,36.1294170,-115.1479647,0
1092535905,36.1282173,-115.1472387,0
1092535921,36.1285529,-115.1468023,0
1092535926,36.1317462,-115.1523581,0
1092535931,36.1308020,-115.1476989,0
1092535933,36.1281379,-115.1482551,0
1092535935,36.1308900,-115.1523592,0
1092535938,36.1307782,-115.1523933,0
1092535945,36.1285529,-115.1468306,0
1092535968,36.1298513,-115.1525257,0
1092535970,36.1282267,-115.1524274,0
1092535978,36.1281471,-115.1524275,0
1092535981,36.1277422,-115.1460815,0
1092535987,36.1282194,-115.1477558,0
1092535995,36.1281454,-115.1477558,0
1092536005,36.1302180,-115.1525218,0
1092536011,36.1292118,-115.1463734,0
1092536014,36.1323913,-115.1542893,0
1092536017,36.1302182,-115.1527413,0
1092536020,36.1325442,-115.1544559,0
1092536023,36.1282206,-115.1510962,0
1092536026,36.1307781,-115.1523603,0
1092536028,36.1299691,-115.1509075,0
1092536039,36.1282174,-115.1473351,0
1092536041,36.1298515,-115.1527417,0
1092536043,36.1290574,-115.1528293,0
1092536046,36.1281460,-115.1510963,0
1092536049,36.1300764,-115.1479657,0
1092536055,36.1317461,-115.1522828,0
1092536058,36.1281383,-115.1486686,0
1092536069,36.1299694,-115.1512619,0
1092536071,36.1281451,-115.1473352,0
1092536073,36.1308900,-115.1523932,0
1092536077,36.1290573,-115.1526294,0
1161959444,36.1221551,-115.1389932,0
1161960638,36.1323510,-115.1639418,0
1161961999,36.1212172,-115.1389479,0
1241105165,36.1362621,-115.1622278,0
1268840899,36.1224360,-115.1640221,0
1268840911,36.1267102,-115.1624343,0
1268840941,36.1267947,-115.1622251,0
1268840942,36.1268012,-115.1621902,0
1268840960,36.1268489,-115.1621553,0
1268840984,36.1268944,-115.1625630,0
1268840988,36.1268749,-115.1625550,0
1268841002,36.1268510,-115.1625604,0
1268841046,36.1267384,-115.1624075,0
1268841071,36.1269269,-115.1623136,0
1268841073,36.1268944,-115.1621553,0
1268841088,36.1269160,-115.1624209,0
1268841136,36.1269312,-115.1621929,0
1268841142,36.1269399,-115.1622385,0
1268841146,36.1269182,-115.1625496,0
1268841164,36.1269247,-115.1625148,0
1268841190,36.1268077,-115.1623163,0
1268841197,36.1268294,-115.1625872,0
1268841203,36.1224343,-115.1641339,0
1268841265,36.1268077,-115.1623646,0
1268841373,36.1267796,-115.1624048,0
1268944755,36.1256371,-115.1623097,0
1268944819,36.1235856,-115.1611215,0
1268945035,36.1235357,-115.1610947,0
1268945037,36.1255397,-115.1624197,0
1268945049,36.1255007,-115.1624760,0
1268945127,36.1256003,-115.1623607,0
1268945462,36.1254877,-115.1626021,0
1269039764,36.1235985,-115.1617144,0
1269039772,36.1230785,-115.1619450,0
1269039775,36.1270887,-115.1606764,0
1269039789,36.1262525,-115.1622615,0
1269039802,36.1234772,-115.1618592,0
1269039831,36.1233103,-115.1619558,0
1269039845,36.1229680,-115.1618163,0
1269039856,36.1241054,-115.1612209,0
1269039876,36.1241574,-115.1611967,0
1269039885,36.1238173,-115.1614971,0
1269039889,36.1241314,-115.1611967,0
1269039906,36.1231608,-115.1619746,0
1269039930,36.1236570,-115.1616259,0
1269039932,36.1241184,-115.1612557,0
1269039946,36.1240643,-115.1612745,0
1269039973,36.1241704,-115.1612155,0
1269039975,36.1241618,-115.1612477,0
1269039999,36.1240058,-115.1613496,0
1269040009,36.1269111,-115.1607702,0
1269362298,36.1283666,-115.1554994,0
1269362308,36.1264623,-115.1561190,0
1269362309,36.1265294,-115.1557569,0
1269362310,36.1289862,-115.1562021,0
1269362313,36.1229959,-115.1555182,0
1269362323,36.1262955,-115.1562933,0
1269362326,36.1239751,-115.1580716,0
1269362328,36.1226189,-115.1594261,0
1269362331,36.1229785,-115.1563148,0
1269362342,36.1258253,-115.1576157,0
1269362343,36.1257885,-115.1563255,0
1269362344,36.1234963,-115.1579402,0
1269362346,36.1243400,-115.1565294,0
1269362349,36.1249132,-115.1556898,0
1269362352,36.1231107,-115.1554779,0
1269362369,36.1282236,-115.1554726,0
1269362371,36.1228550,-115.1617677,0
1269362372,36.1227185,-115.1574225,0
1269362375,36.1227445,-115.1561726,0
1269362376,36.1227359,-115.1562263,0
1269362379,36.1229114,-115.1556147,0
1269362395,36.1241992,-115.1565213,0
1269362398,36.1289004,-115.1582621,0
1269362400,36.1265273,-115.1559688,0
1269362403,36.1280763,-115.1554994,0
1269362406,36.1264731,-115.1560466,0
1269362408,36.1226449,-115.1605607,0
1269362424,36.1228030,-115.1560787,0
1269362428,36.1264406,-115.1563309,0
1269362432,36.1227727,-115.1618884,0
1269362433,36.1261113,-115.1575298,0
1269362436,36.1243391,-115.1557864,0
1269362459,36.1291833,-115.1564221,0
1269362460,36.1245168,-115.1564489,0
1269362463,36.1229699,-115.1574064,0
1269362465,36.1278878,-115.1556362,0
1269362478,36.1286361,-115.1585249,0
1269362480,36.1241550,-115.1557783,0
1269362483,36.1292405,-115.1574199,0
1269362485,36.1290932,-115.1580984,0
1269362487,36.1291430,-115.1580287,0
1269362488,36.1245428,-115.1578275,0
1269362497,36.1254570,-115.1565133,0
1269362503,36.1289719,-115.1582084,0
1269362506,36.1271664,-115.1560519,0
1269362513,36.1226709,-115.1609094,0
1269362519,36.1253725,-115.1577203,0
1269362524,36.1234465,-115.1556147,0
1269362527,36.1292548,-115.1566930,0
1269362532,36.1239305,-115.1565320,0
1269362534,36.1228334,-115.1559688,0
1269362536,36.1235722,-115.1579268,0
1269362538,36.1288367,-115.1556711,0
1269362547,36.1262391,-115.1556469,0
1269362548,36.1292665,-115.1573582,0
1269362551,36.1292483,-115.1570819,0
1269362554,36.1226557,-115.1587905,0
1269362556,36.1270212,-115.1560492,0
1269362559,36.1291140,-115.1562209,0
1269362569,36.1292058,-115.1576773,0
1269362573,36.1258882,-115.1575486,0
1269362575,36.1261676,-115.1575486,0
1269362577,36.1226622,-115.1576693,0
1269362582,36.1266508,-115.1564489,0
1269362597,36.1266464,-115.1568754,0
1269362600,36.1234422,-115.1564140,0
1269362606,36.1292180,-115.1565455,0
1269362609,36.1229005,-115.1617623,0
1269362627,36.1275455,-115.1558508,0
1269362630,36.1267071,-115.1565052,0
1269362638,36.1292223,-115.1570229,0
1269362647,36.1290793,-115.1561753,0
1269362649,36.1292643,-115.1572750,0
1269362673,36.1284931,-115.1587395,0
1269362675,36.1246814,-115.1556469,0
1269362686,36.1228442,-115.1558722,0
1269362688,36.1245666,-115.1557113,0
1269362694,36.1287097,-115.1584498,0
1269362697,36.1265749,-115.1571221,0
1269362699,36.1292037,-115.1578383,0
1269362703,36.1251221,-115.1556362,0
1269362705,36.1244518,-115.1557917,0
1269362709,36.1232862,-115.1576827,0
1269362718,36.1263280,-115.1556335,0
1269362723,36.1285776,-115.1586054,0
1269362726,36.1258405,-115.1556576,0
1269362728,36.1268891,-115.1559983,0
1269362731,36.1226210,-115.1583908,0
1269362735,36.1265728,-115.1572428,0
1269362751,36.1252521,-115.1556147,0
1269362754,36.1261156,-115.1556871,0
1269362758,36.1265944,-115.1570095,0
1269362764,36.1266789,-115.1567788,0
1269362767,36.1232038,-115.1574199,0
1269362774,36.1236523,-115.1579402,0
1269362782,36.1250021,-115.1565052,0
1269362786,36.1230327,-115.1573608,0
1269362790,36.1255372,-115.1564730,0
1269362793,36.1232948,-115.1555450,0
1269362798,36.1225972,-115.1585115,0
1269362808,36.1226622,-115.1575459,0
1269362812,36.1287791,-115.1583935,0
1269362817,36.1226882,-115.1617328,0
1269362828,36.1240098,-115.1558132,0
1269362838,36.1248591,-115.1565159,0
1269362841,36.1238538,-115.1579643,0
1269362848,36.1251927,-115.1577793,0
1269362853,36.1288649,-115.1561646,0
1269362857,36.1264623,-115.1562236,0
1269362861,36.1226795,-115.1589675,0
1269362863,36.1226730,-115.1602067,0
1269362867,36.1242459,-115.1557757,0
1269362871,36.1228724,-115.1557247,0
1269362874,36.1264861,-115.1563845,0
1269362878,36.1287522,-115.1556389,0
1269362880,36.1256607,-115.1563845,0
1269362888,36.1226470,-115.1600055,0
1269362893,36.1273094,-115.1560090,0
1269362900,36.1226340,-115.1577954,0
1269362902,36.1226232,-115.1581011,0
1269362907,36.1232017,-115.1564087,0
1269362909,36.1226730,-115.1616121,0
1269362917,36.1233035,-115.1578007,0
1269362919,36.1237260,-115.1564489,0
1269362922,36.1238148,-115.1564757,0
1269362933,36.1256932,-115.1557113,0
1269362938,36.1292492,-115.1571758,0
1269362940,36.1226210,-115.1579322,0
1269362948,36.1226839,-115.1618482,0
1269362950,36.1226275,-115.1591874,0
1269362952,36.1279918,-115.1555933,0
1269362967,36.1259553,-115.1562853,0
1269362974,36.1244115,-115.1565025,0
1269362976,36.1288376,-115.1583318,0
1269362981,36.1288475,-115.1558642,0
1269362983,36.1292015,-115.1579053,0
1269362985,36.1291712,-115.1579643,0
1269362987,36.1292058,-115.1577712,0
1269362994,36.1246468,-115.1564355,0
1269362996,36.1281671,-115.1590081,0
1269363001,36.1237433,-115.1579563,0
1269363004,36.1262911,-115.1575513,0
1269363007,36.1226514,-115.1612554,0
1269363009,36.1285291,-115.1556228,0
1269363018,36.1226774,-115.1574654,0
1269363025,36.1260875,-115.1562906,0
1269363034,36.1240661,-115.1580019,0
1269363039,36.1288345,-115.1560680,0
1269363042,36.1259683,-115.1575110,0
1269363044,36.1265749,-115.1559420,0
1269363046,36.1265511,-115.1574172,0
1269363049,36.1239101,-115.1579482,0
1269363052,36.1226405,-115.1582701,0
1269363053,36.1264904,-115.1556711,0
1269363064,36.1283644,-115.1588548,0
1269363066,36.1288713,-115.1557220,0
1269363067,36.1292331,-115.1568217,0
1269363068,36.1292223,-115.1569290,0
1269363076,36.1258578,-115.1562987,0
1269363078,36.1290412,-115.1581440,0
1269363080,36.1286417,-115.1556281,0
1269363086,36.1254254,-115.1556415,0
1269363088,36.1226427,-115.1614566,0
1269363090,36.1288605,-115.1558052,0
1269363093,36.1247919,-115.1577819,0
1269363097,36.1226080,-115.1592733,0
1269363098,36.1288302,-115.1559661,0
1269363099,36.1247659,-115.1565133,0
1269363100,36.1232537,-115.1574762,0
1269363101,36.1265641,-115.1573582,0
1269363102,36.1260571,-115.1575057,0
1269363103,36.1236891,-115.1557971,0
1269363119,36.1240540,-115.1565374,0
1269363126,36.1264189,-115.1556335,0
1269363133,36.1291638,-115.1563148,0
1269363135,36.1238343,-115.1558347,0
1269363137,36.1292232,-115.1575513,0
1269363140,36.1274263,-115.1559393,0
1269363143,36.1226752,-115.1588709,0
1269363144,36.1235917,-115.1564757,0
1269363151,36.1247746,-115.1556335,0
1269363154,36.1242979,-115.1578892,0
1269363167,36.1263886,-115.1563014,0
1269363170,36.1249241,-115.1577578,0
1269363175,36.1235938,-115.1557247,0
1269363177,36.1250627,-115.1577927,0
1269363180,36.1253366,-115.1555691,0
1269363182,36.1238798,-115.1580502,0
1269363195,36.1260225,-115.1557086,0
1269363207,36.1261915,-115.1563014,0
1269363210,36.1267028,-115.1565910,0
1269363223,36.1231432,-115.1573743,0
1269363227,36.1264558,-115.1574815,0
1269363228,36.1265446,-115.1558829,0
1269363231,36.1256173,-115.1576961,0
1269363234,36.1227380,-115.1619233,0
1269363239,36.1253660,-115.1565133,0
1269363242,36.1226709,-115.1590506,0
1269363253,36.1228767,-115.1574359,0
1269363259,36.1230847,-115.1573501,0
1269363262,36.1284467,-115.1555477,0
1269363264,36.1232753,-115.1575432,0
1269363265,36.1252577,-115.1564972,0
1269363283,36.1267201,-115.1559929,0
1269363288,36.1226969,-115.1619018,0
1269363290,36.1276885,-115.1557166,0
1269363297,36.1233728,-115.1579080,0
1269363311,36.1226492,-115.1597131,0
1269363322,36.1255372,-115.1556791,0
1269363327,36.1228074,-115.1618079,0
1269363337,36.1226059,-115.1586054,0
1269363339,36.1227857,-115.1574118,0
1269363343,36.1241441,-115.1579429,0
1269363346,36.1231042,-115.1563792,0
1269363349,36.1233382,-115.1564113,0
1269363352,36.1265749,-115.1564328,0
1269363353,36.1251689,-115.1564838,0
1269363355,36.1245861,-115.1564328,0
1269363368,36.1228550,-115.1562826,0
1270141951,36.1243763,-115.1586459,0
1270141952,36.1291619,-115.1588122,0
1270141953,36.1235465,-115.1605771,0
1270141954,36.1278794,-115.1569507,0
1270141955,36.1266250,-115.1597778,0
1270141956,36.1290038,-115.1589999,0
1270141957,36.1259275,-115.1600165,0
1270141958,36.1287156,-115.1574979,0
1270141959,36.1270215,-115.1586486,0
1270141960,36.1267203,-115.1633128,0
1270141961,36.1266034,-115.1573772,0
1270141962,36.1278382,-115.1569373,0
1270141963,36.1277602,-115.1571975,0
1270141964,36.1283993,-115.1583240,0
1270141965,36.1236744,-115.1603545,0
1270141966,36.1238000,-115.1604698,0
1270141967,36.1284383,-115.1608104,0
1270141968,36.1241662,-115.1601050,0
1270141969,36.1237112,-115.1608721,0
1270141970,36.1237653,-115.1605637,0
1270141971,36.1280657,-115.1601587,0
1270141972,36.1252646,-115.1600460,0
1270141973,36.1246233,-115.1594103,0
1270141974,36.1243893,-115.1596008,0
1270141975,36.1251974,-115.1591180,0
1270141976,36.1277754,-115.1595283,0
1270141977,36.1237415,-115.1589222,0
1270141978,36.1241423,-115.1596142,0
1270141979,36.1267442,-115.1582999,0
1270141980,36.1277537,-115.1564143,0
1270141981,36.1276129,-115.1573665,0
1270141982,36.1237112,-115.1592735,0
1270141983,36.1238563,-115.1607112,0
1270141984,36.1264777,-115.1593620,0
1270141985,36.1241900,-115.1586754,0
1270141986,36.1263694,-115.1593218,0
1270141987,36.1279444,-115.1568247,0
1270141988,36.1276628,-115.1579110,0
1270141989,36.1250371,-115.1584260,0
1270141990,36.1275891,-115.1570768,0
1270141991,36.1274374,-115.1597939,0
1270141992,36.1275739,-115.1578412,0
1270141993,36.1262697,-115.1600916,0
1270141994,36.1238650,-115.1594881,0
1270141995,36.1279899,-115.1576830,0
1270141996,36.1261355,-115.1592413,0
1270141997,36.1239907,-115.1588283,0
1270141998,36.1284383,-115.1563955,0
1270141999,36.1284188,-115.1561836,0
1270142000,36.1279834,-115.1587103,0
1270142001,36.1272316,-115.1631948,0
1270142002,36.1278816,-115.1568193,0
1270142003,36.1244088,-115.1586057,0
1270142004,36.1271428,-115.1598878,0
1270142005,36.1249829,-115.1583830,0
1270142006,36.1275999,-115.1572753,0
1270142007,36.1239690,-115.1587693,0
1270142008,36.1280895,-115.1558779,0
1270142009,36.1280332,-115.1583777,0
1270142012,36.1257976,-115.1600638,0
1270142014,36.1255072,-115.1590858,0
1270142015,36.1270691,-115.1585815,0
1270142017,36.1266575,-115.1582704,0
1270142019,36.1237848,-115.1588632,0
1270142020,36.1281914,-115.1587666,0
1270142021,36.1241705,-115.1587854,0
1270142022,36.1275176,-115.1599012,0
1270142023,36.1284470,-115.1561675,0
1270142024,36.1237785,-115.1593772,0
1270142025,36.1278317,-115.1568193,0
1270142027,36.1266705,-115.1583106,0
1270142029,36.1276021,-115.1574443,0
1270142032,36.1280787,-115.1585386,0
1270142034,36.1237653,-115.1604296,0
1270142036,36.1279011,-115.1564143,0
1270142037,36.1283322,-115.1583938,0
1270142039,36.1246168,-115.1601882,0
1270142041,36.1283083,-115.1584394,0
1270142042,36.1276216,-115.1577581,0
1270142045,36.1275588,-115.1574148,0
1270142046,36.1280939,-115.1563741,0
1270142048,36.1276844,-115.1595900,0
1270142050,36.1238433,-115.1588122,0
1270142052,36.1285055,-115.1596410,0
1270142054,36.1247056,-115.1585708,0
1270142056,36.1248984,-115.1586191,0
1270142058,36.1285293,-115.1561193,0
1270142059,36.1292247,-115.1596705,0
1270142061,36.1242138,-115.1587532,0
1270142065,36.1280029,-115.1563016,0
1270142066,36.1240145,-115.1595283,0
1270142067,36.1286961,-115.1604537,0
1270142068,36.1278144,-115.1571814,0
1270142070,36.1246493,-115.1586218,0
1270142072,36.1241792,-115.1587344,0
1270142074,36.1271926,-115.1580504,0
1270142076,36.1239495,-115.1588283,0
1270142078,36.1262741,-115.1584474,0
1270142080,36.1277667,-115.1571412,0
1270142084,36.1276194,-115.1575247,0
1270142085,36.1286788,-115.1571599,0
1270142086,36.1240925,-115.1602203,0
1270142087,36.1273638,-115.1585279,0
1270142088,36.1244500,-115.1596920,0
1270142090,36.1267463,-115.1582221,0
1270142092,36.1240427,-115.1588283,0
1270142094,36.1237285,-115.1587800,0
1270142096,36.1253881,-115.1584072,0
1270142099,36.1269652,-115.1581094,0
1270142104,36.1266922,-115.1597215,0
1270142105,36.1265622,-115.1600514,0
1270142106,36.1281567,-115.1615802,0
1270142107,36.1239018,-115.1588444,0
1270142108,36.1272295,-115.1598931,0
1270142110,36.1245821,-115.1592494,0
1270142112,36.1235617,-115.1605261,0
1270142114,36.1281415,-115.1587934,0
1270142116,36.1279141,-115.1577018,0
1270142117,36.1282000,-115.1615105,0
1270142124,36.1270778,-115.1566557,0
1270142125,36.1257434,-115.1584742,0
1270142126,36.1286116,-115.1605610,0
1270142127,36.1278469,-115.1564438,0
1270142128,36.1291012,-115.1588578,0
1270142129,36.1277971,-115.1561488,0
1270142130,36.1282802,-115.1581846,0
1270142131,36.1280809,-115.1575971,0
1270142133,36.1271471,-115.1632028,0
1270142135,36.1238260,-115.1594237,0
1270142143,36.1281675,-115.1575006,0
1270142144,36.1278989,-115.1565323,0
1270142145,36.1287893,-115.1566879,0
1270142146,36.1280895,-115.1565538,0
1270142147,36.1279184,-115.1601292,0
1270142148,36.1235010,-115.1594854,0
1270142149,36.1280375,-115.1587827,0
1270142150,36.1273529,-115.1587237,0
1270142152,36.1243438,-115.1592252,0
1270142154,36.1238238,-115.1603679,0
1270142163,36.1280982,-115.1616526,0
1270142164,36.1258560,-115.1585091,0
1270142165,36.1256091,-115.1584260,0
1270142166,36.1273118,-115.1580719,0
1270142167,36.1241900,-115.1588283,0
1270142168,36.1241510,-115.1588202,0
1270142169,36.1274006,-115.1582221,0
1270142171,36.1260510,-115.1585252,0
1270142172,36.1287416,-115.1566932,0
1270142174,36.1232584,-115.1585440,0
1270142178,36.1276281,-115.1566932,0
1270142179,36.1286246,-115.1572887,0
1270142181,36.1287156,-115.1574201,0
1270142183,36.1276714,-115.1572055,0
1270142185,36.1268287,-115.1565162,0
1270142187,36.1283907,-115.1580612,0
1270142189,36.1249396,-115.1591287,0
1270142190,36.1244868,-115.1586218,0
1270142191,36.1280419,-115.1590831,0
1270142192,36.1249634,-115.1585681,0
1270142196,36.1284773,-115.1561488,0
1270142198,36.1287330,-115.1570419,0
1270142200,36.1268742,-115.1581229,0
1270142202,36.1242507,-115.1591931,0
1270142204,36.1244110,-115.1597322,0
1270142207,36.1232432,-115.1582677,0
1270142209,36.1241077,-115.1587988,0
1270142210,36.1265947,-115.1590777,0
1270142211,36.1261008,-115.1600272,0
1270142212,36.1281459,-115.1564277,0
1270142217,36.1276216,-115.1580156,0
1270142218,36.1239408,-115.1602499,0
1270142220,36.1276866,-115.1569078,0
1270142222,36.1286290,-115.1576079,0
1270142224,36.1277581,-115.1600380,0
1270142226,36.1287850,-115.1603518,0
1270142228,36.1253209,-115.1584984,0
1270142229,36.1238282,-115.1593513,0
1270142230,36.1272771,-115.1589785,0
1270142231,36.1275631,-115.1596920,0
1270142234,36.1247684,-115.1601104,0
1270142236,36.1275523,-115.1581899,0
1270142238,36.1283018,-115.1574630,0
1270142240,36.1288045,-115.1571760,0
1270142242,36.1275631,-115.1575140,0
1270142244,36.1268157,-115.1581685,0
1270142246,36.1278187,-115.1577018,0
1270142248,36.1240275,-115.1601935,0
1270142250,36.1272815,-115.1568595,0
1270142251,36.1237458,-115.1591501,0
1270142254,36.1267593,-115.1597054,0
1270142256,36.1254466,-115.1600541,0
1270142258,36.1237718,-115.1593111,0
1270142260,36.1281654,-115.1571385,0
1270142262,36.1239820,-115.1603920,0
1270142264,36.1276303,-115.1570232,0
1270142266,36.1286463,-115.1572190,0
1270142268,36.1248183,-115.1586647,0
1270142269,36.1236744,-115.1605556,0
1270142271,36.1260185,-115.1600326,0
1270142272,36.1244868,-115.1602686,0
1270142274,36.1237610,-115.1580585,0
1270142276,36.1272771,-115.1598046,0
1270142278,36.1232454,-115.1586298,0
1270142280,36.1248789,-115.1591180,0
1270142282,36.1286810,-115.1575596,0
1270142284,36.1269977,-115.1598046,0
1270142286,36.1283452,-115.1576374,0
1270142288,36.1238715,-115.1588792,0
1270142290,36.1241250,-115.1601667,0
1270142292,36.1277061,-115.1585493,0
1270142294,36.1251866,-115.1600031,0
1270142295,36.1253967,-115.1600567,0
1270142296,36.1276086,-115.1627255,0
1270142297,36.1281004,-115.1570929,0
1270142298,36.1244608,-115.1592548,0
1270142299,36.1271385,-115.1579861,0
1270142300,36.1262222,-115.1584930,0
1270142301,36.1281004,-115.1579190,0
1270142302,36.1283755,-115.1557706,0
1270142303,36.1278339,-115.1600460,0
1270142304,36.1265362,-115.1599253,0
1270142305,36.1238152,-115.1603142,0
1270142306,36.1284949,-115.1607505,0
1270142307,36.1284232,-115.1558296,0
1270142308,36.1250761,-115.1591743,0
1270142309,36.1281610,-115.1565028,0
1270142310,36.1232302,-115.1583750,0
1270142311,36.1236505,-115.1580478,0
1270142312,36.1237047,-115.1597456,0
1270142313,36.1276303,-115.1576079,0
1270142314,36.1271406,-115.1566745,0
1270142315,36.1241315,-115.1593486,0
1270142316,36.1237220,-115.1604349,0
1270142317,36.1278729,-115.1560871,0
1270142318,36.1279184,-115.1624278,0
1270142319,36.1238043,-115.1589678,0
1270142320,36.1258582,-115.1590375,0
1270142321,36.1235530,-115.1610438,0
1270142322,36.1267247,-115.1567978,0
1270142323,36.1281134,-115.1570124,0
1270142324,36.1279747,-115.1585815,0
1270142325,36.1237957,-115.1608319,0
1270142326,36.1261572,-115.1592816,0
1270142327,36.1286961,-115.1568086,0
1270142328,36.1281177,-115.1584823,0
1270142329,36.1272360,-115.1588068,0
1270142330,36.1276194,-115.1576857,0
1270142331,36.1275284,-115.1629024,0
1270142332,36.1272013,-115.1579673,0
1270142333,36.1265795,-115.1582945,0
1270142334,36.1281957,-115.1564626,0
1270142335,36.1248789,-115.1586593,0
1270142336,36.1251324,-115.1600192,0
1270142337,36.1237783,-115.1592333,0
1270142338,36.1275631,-115.1573423,0
1270142339,36.1277862,-115.1564223,0
1270142340,36.1275653,-115.1580585,0
1270142341,36.1287026,-115.1567227,0
1270142342,36.1277299,-115.1595471,0
1270142343,36.1250241,-115.1583348,0
1270142344,36.1283972,-115.1562265,0
1270142345,36.1266922,-115.1573397,0
1270142346,36.1263369,-115.1583991,0
1270142347,36.1235205,-115.1592548,0
1270142348,36.1237263,-115.1588444,0
1270142349,36.1249634,-115.1601479,0
1270142350,36.1284210,-115.1562775,0
1270142351,36.1254661,-115.1585171,0
1270142352,36.1280354,-115.1565672,0
1270142353,36.1280159,-115.1570795,0
1270142354,36.1280354,-115.1571358,0
1270142355,36.1276692,-115.1584742,0
1270142356,36.1287330,-115.1569615,0
1270142357,36.1237653,-115.1587183,0
1270142358,36.1276411,-115.1626504,0
1270142359,36.1275848,-115.1576052,0
1270142360,36.1247684,-115.1600138,0
1270142361,36.1236917,-115.1602981,0
1270142362,36.1273594,-115.1569266,0
1270142363,36.1279899,-115.1568622,0
1270142364,36.1237980,-115.1607505,0
1270142365,36.1267203,-115.1630097,0
1270142366,36.1237133,-115.1598422,0
1270142367,36.1271450,-115.1597805,0
1270142368,36.1242073,-115.1592065,0
1270142369,36.1277516,-115.1583991,0
1270142370,36.1237523,-115.1607836,0
1270142371,36.1239062,-115.1595149,0
1270142372,36.1276476,-115.1573021,0
1270142373,36.1291684,-115.1598180,0
1270142374,36.1235942,-115.1586969,0
1270142375,36.1236939,-115.1602043,0
1270142376,36.1281502,-115.1572672,0
1270142377,36.1277646,-115.1564840,0
1270142378,36.1282542,-115.1564867,0
1270142379,36.1232605,-115.1582033,0
1270142380,36.1270540,-115.1579485,0
1270142381,36.1284145,-115.1564921,0
1270142382,36.1235379,-115.1580451,0
1270142383,36.1236224,-115.1603920,0
1270142384,36.1243395,-115.1596061,0
1270142385,36.1245626,-115.1602338,0
1270142386,36.1258647,-115.1576267,0
1270142387,36.1235790,-115.1604457,0
1270142388,36.1238282,-115.1580639,0
1270142389,36.1252646,-115.1591019,0
1270142390,36.1283148,-115.1612637,0
1270142391,36.1270756,-115.1589034,0
1270142392,36.1281437,-115.1570848,0
1270142393,36.1279920,-115.1592494,0
1270142394,36.1281957,-115.1583750,0
1270142395,36.1286961,-115.1568703,0
1270142396,36.1283668,-115.1577178,0
1270142397,36.1237047,-115.1608265,0
1270142398,36.1254336,-115.1591019,0
1270142399,36.1259384,-115.1576374,0
1270142400,36.1277862,-115.1572270,0
1270142401,36.1274374,-115.1585547,0
1270142402,36.1237957,-115.1585896,0
1270142403,36.1270366,-115.1598100,0
1270142404,36.1270886,-115.1579861,0
1270142405,36.1237523,-115.1590938,0
1270142406,36.1239517,-115.1595793,0
1270142407,36.1263737,-115.1591341,0
1270142408,36.1272446,-115.1585359,0
1270142409,36.1278534,-115.1624815,0
1270142410,36.1242052,-115.1593594,0
1270142411,36.1278231,-115.1594291,0
1270142412,36.1268590,-115.1630660,0
1270142413,36.1237718,-115.1606307,0
1270142414,36.1268113,-115.1632967,0
1270142415,36.1280722,-115.1569588,0
1270142416,36.1250046,-115.1591636,0
1270142417,36.1247013,-115.1592279,0
1270142418,36.1273291,-115.1599307,0
1270142419,36.1254921,-115.1600460,0
1270142420,36.1248486,-115.1595578,0
1270142421,36.1242052,-115.1601157,0
